timestamp,irradiance_W_per_m2
2018-10-01 00:00,3.148863
2018-10-01 00:02,1.507499
2018-10-01 00:04,0.850954
2018-10-01 00:06,2.82059
2018-10-01 00:08,0.850954
2018-10-01 00:10,2.82059
2018-10-01 00:12,2.82059
2018-10-01 00:14,2.82059
2018-10-01 00:16,2.164045
2018-10-01 00:18,3.477136
2018-10-01 00:20,3.148863
2018-10-01 00:22,1.835772
2018-10-01 00:24,0.522681
2018-10-01 00:26,2.492318
2018-10-01 00:28,1.179227
2018-10-01 00:30,4.133681
2018-10-01 00:32,1.835772
2018-10-01 00:34,1.835772
2018-10-01 00:36,4.461954
2018-10-01 00:38,2.164045
2018-10-01 00:40,1.179227
2018-10-01 00:42,2.164045
2018-10-01 00:44,3.148863
2018-10-01 00:46,2.164045
2018-10-01 00:48,2.164045
2018-10-01 00:50,2.82059
2018-10-01 00:52,3.148863
2018-10-01 00:54,2.164045
2018-10-01 00:56,2.164045
2018-10-01 00:58,3.477136
2018-10-01 01:00,3.477136
2018-10-01 01:02,1.507499
2018-10-01 01:04,3.477136
2018-10-01 01:06,2.164045
2018-10-01 01:08,1.835772
2018-10-01 01:10,2.492318
2018-10-01 01:12,3.148863
2018-10-01 01:14,3.148863
2018-10-01 01:16,4.461954
2018-10-01 01:18,1.835772
2018-10-01 01:20,3.148863
2018-10-01 01:22,3.148863
2018-10-01 01:24,1.835772
2018-10-01 01:26,1.835772
2018-10-01 01:28,1.835772
2018-10-01 01:30,3.477136
2018-10-01 01:32,3.148863
2018-10-01 01:34,3.148863
2018-10-01 01:36,3.148863
2018-10-01 01:38,2.82059
2018-10-01 01:40,2.82059
2018-10-01 01:42,4.461954
2018-10-01 01:44,4.461954
2018-10-01 01:46,3.148863
2018-10-01 01:48,0.522681
2018-10-01 01:50,3.148863
2018-10-01 01:52,3.477136
2018-10-01 01:54,4.133681
2018-10-01 01:56,3.148863
2018-10-01 01:58,3.148863
2018-10-01 02:00,2.82059
2018-10-01 02:02,1.835772
2018-10-01 02:04,3.148863
2018-10-01 02:06,3.148863
2018-10-01 02:08,2.82059
2018-10-01 02:10,4.461954
2018-10-01 02:12,1.507499
2018-10-01 02:14,1.835772
2018-10-01 02:16,2.82059
2018-10-01 02:18,1.835772
2018-10-01 02:20,2.82059
2018-10-01 02:22,2.82059
2018-10-01 02:24,3.148863
2018-10-01 02:26,3.477136
2018-10-01 02:28,3.148863
2018-10-01 02:30,2.492318
